author_id,lang,created_at.x,id,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,username,verified,location,created_at.y,name,description,url
1057301210431143937,es,2021-04-21T05:02:27.000Z,1384734252076617734,"@javiparada @ignaciobriones_ Cual es la idea de dinamitar se junto a un candidato fracasado?
Plata?",0,0,0,0,VdeV22449512,FALSE,"",2018-10-30T16:00:27.000Z,La Tia de la Cocina 🌭🌭 #EnDictadura,"Si los completos financian el deporte, la salud y la educación, también van a financiar la revolución!!
El Covid-19 será la tumba del capitalismo!!",""
106109328,es,2021-04-21T04:24:33.000Z,1384724713700798464,"@ignaciobriones_ Acaso entiendes cómo funciona el rubro de la construcción?
Pésima señal, y peor aún si deseas mantener el IVA a las viviendas. Así con los ""liberales"" que creen en que subir impuestos recauda más que eliminando los gastos innecesarios en el estado. Eres más de lo mismo.",0,0,0,0,Runbe88,FALSE,"",2010-01-18T14:44:55.000Z,Orwell 1984,"Libertario, políticamente incorrecto.",""
1064697978680692737,und,2021-04-21T04:12:07.000Z,1384721584179589123,@javiparada @ignaciobriones_ https://t.co/UxbsjMnmAV,0,0,0,0,crxs_tian,FALSE,"Talca, Chile",2018-11-20T01:52:34.000Z,cristian,me gustan más las libertades positivas que las negativas 🏳️‍🌈,""
1087524301,et,2021-04-21T04:01:38.000Z,1384718947442909186,@javiparada @ignaciobriones_ Vendida,0,0,0,0,EduuuCampos,FALSE,"Santiago, Chile",2013-01-13T23:36:04.000Z,Campos Eduu,🤡,""
1186001499404558338,es,2021-04-21T04:10:22.000Z,1384721145543503882,@joseravegaoruet @javiparada @ignaciobriones_ Claro adjudicandose 25 millones de pesos con una empresa de 1 mes de formada,0,0,0,0,CristosotoSoto,FALSE,"",2019-10-20T19:29:42.000Z,Cristobal Soto,Soy un ser humano,""
1186760455026626560,es,2021-04-21T03:48:29.000Z,1384715636778147843,"@javiparada @consuelosaav @matiasdelrio @ignaciobriones_ @RadioDuna El que te sumes al equipo de @ignaciobriones_ solamente demuestra que él es la mejor opción para el país, una opción de unión y trabajo. Y tú una mujer valiente, respetable por alzar la voz sin miedo al escrutinio público 🖖🖖",0,0,0,0,Lisette_liz1,FALSE,"",2019-10-22T21:45:32.000Z,Lisette Figueroa Muñoz,"",""
1186873904163414016,es,2021-04-21T04:23:38.000Z,1384724483580252160,"@crstmart @javiparada @ignaciobriones_ Respeto tu opinion pero no te respeto, son tan tiernos",0,0,0,0,DonEuclides,FALSE,"",2019-10-23T05:16:34.000Z,Euclides,"Libertario, apoyo el aborto libre, legalización marihuana, matrimonio y adopc. homo. Opuesto a ideas marxistas (hasta China las abandonó)",""
1194311007176417281,und,2021-04-21T03:45:46.000Z,1384714952385220609,@javiparada @ignaciobriones_ 🤡,0,0,1,0,_matiasvallejos,FALSE,"San Joaquín, Chile",2019-11-12T17:48:35.000Z,Matias Vallejos Moscoso,"Administrador Público @usach, y Análisis Político @uchile 📚 y Director del @Preu_LaLegua (2020-2021)🌱",""
1198632260855054337,es,2021-04-21T04:08:08.000Z,1384720581199859715,"@javiparada @ignaciobriones_ Los financia Sutil y Larraín, qué vergüenza",0,0,0,0,Pato45193039,FALSE,"",2019-11-24T16:00:00.000Z,Perro playero,"",""
1202330468085125125,es,2021-04-21T04:16:46.000Z,1384722755044749312,@javiparada @ignaciobriones_ Pobrecita!,0,0,0,0,luis_toro_t,FALSE,"Santiago, Metropolitana de Santiago",2019-12-04T20:55:18.000Z,Luis Toro,"abogado escuela de derecho https://t.co/ZQVHftN8sp Chile. abogado de DDHH.,ex Vicaría solidaridad, premio ANDRES AYLWIN año 2019 , por la defensa y promoción de DDHH .",""
1203179930361696256,es,2021-04-21T04:38:08.000Z,1384728131723005952,"@Encierrototal @ignaciobriones_ Q pena no haberlo conocido antes a este gallo, seríamos nueva zelanda.",0,0,0,0,MarcoCa37170038,FALSE,"",2019-12-07T05:10:34.000Z,M,"",""
1203179930361696256,es,2021-04-21T04:36:14.000Z,1384727655287824384,"@ignaciobriones_ Q pena no haberte tenido de ministro de hacienda, un genio el weon, tiene soluciones para todo.",0,0,0,0,MarcoCa37170038,FALSE,"",2019-12-07T05:10:34.000Z,M,"",""
120359346,es,2021-04-21T05:06:04.000Z,1384735163310092288,@ignaciobriones_ @Khote_amaro Paga mejor la carrera po wea.. O quieres traer profes de afuera para pagarles la miseria que se le pagan a los nacionales?? Aweoldo..,0,0,0,0,GerardoGodoyM,FALSE,"Santiago MetropoCL, ",2010-03-06T06:07:32.000Z,Gerardo Godoy M,"",""
1206352239071285254,und,2021-04-21T04:16:13.000Z,1384722617039470593,@Poracando @javalco16 @Carmen_E_muller @ignaciobriones_ @Chile_Vamos_ 😂😂😂😂😂😂,0,0,0,0,Fabiola84029886,FALSE,"",2019-12-15T23:16:21.000Z,Fabiola Alvarez,Mujer librepensante,""
