author_id,text,id,created_at.x,lang,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,description,verified,username,url,created_at.y
1001733525782056960,@pablovidalrojas No es tiempo de campaña. Es tiempo de ayudar,1384662064241811457,2021-04-21T00:15:36.000Z,es,1,0,1,0,as.1,"Empresario, amigo de todos los pechugones, pero comunista.",FALSE,maasannons,"",2018-05-30T07:54:18.000Z
100202024,@pablovidalrojas A https://t.co/hyizuTBxHD,1384729120530108417,2021-04-21T04:42:04.000Z,und,0,0,0,0,Juan Pérez Feliu,la voz del que nunca dijo nada y se aburrió,FALSE,opticaindignad1,"",2009-12-29T11:24:51.000Z
1033447465742204928,"@pablovidalrojas @sebastianpinera ya se viene la guerra civil y  los enemigos de chile se llaman fa y partido comunista por eso llaman a un estallido a dejarnos pobres , mas pobres, dejemolos a ellos pobres sin sus sedes",1384654468940238853,2021-04-20T23:45:25.000Z,es,0,0,0,0,Jorge Flores,Lucho por lo justo y cierto,FALSE,JorgeFl69744910,"",2018-08-25T20:14:11.000Z
1033447465742204928,@pablovidalrojas @sebastianpinera que el fa y los comunistas paguen con sus sedes. no mas fa y partido comunista,1384654187225657347,2021-04-20T23:44:18.000Z,es,0,0,0,0,Jorge Flores,Lucho por lo justo y cierto,FALSE,JorgeFl69744910,"",2018-08-25T20:14:11.000Z
105023029,@pablovidalrojas @sebastianpinera Que se puede hacer diputado @pablovidalrojas   ???,1384655250683043844,2021-04-20T23:48:32.000Z,es,0,0,1,0,PatipelaSinBono,"#Apruebo25/O 👍🇨🇱
🌟Soy seca Retuiteando✨🤩",FALSE,roxanaveronica,"",2010-01-15T03:24:15.000Z
105145739,"@pablovidalrojas @sebastianpinera Asegyraste que el  tercer retiro saldría  sin ir al TC., y te equivocaste en tu analisis, criticando la modificación  que dejaba a Piñera sin esa facultad.
¿Que dices ahora?.
No puedes ser tibio, como Presidente no sirves.",1384706133869305857,2021-04-21T03:10:43.000Z,es,0,0,0,0,raul Maltez Tello,"No soy medico,  para atender enfermos.
XLVIII",FALSE,heliat33,"",2010-01-15T13:57:54.000Z
105290120,@pablovidalrojas @sebastianpinera #CacerolazoNacional https://t.co/URIJRWwgHL,1384658835349123072,2021-04-21T00:02:46.000Z,und,0,0,0,0,Bytez1 Jorge Gonzalez,#ChileDespertó✊🇨🇱,FALSE,bytez2013,https://t.co/BdE1DCAPGb,2010-01-15T23:14:22.000Z
1053107032658714627,@gino_sturla @cristobal_palma @gabrielboric @DMatamala @alejandramatus @PamJiles @paulanarvaezo @r_guerrerof @GiorgioJackson @mirnaschindler @gonzalowinter @pablovidalrojas @danieljadue @HeraldoMunoz @daniel_nunez_a @camila_vallejo @ramonlopez54 Aqui un paper relacionado que puede ser util para esta discusion: https://t.co/5LrWweECFI,1384666690970083333,2021-04-21T00:33:59.000Z,es,0,0,0,0,Federico Huneeus,I study the behavior of firms | Economist at the Central Bank of Chile @bcentralchile. Previously: @YaleEconomics Postdoc | @PrincetonEcon PhD,FALSE,FedericoHuneeus,https://t.co/yt5CXb1e9T,2018-10-19T02:14:17.000Z
105551157,"@pablovidalrojas Es incomprensible, que ese gobierno aún siga ahí!",1384712909574610950,2021-04-21T03:37:39.000Z,es,0,0,0,0,Jenny,.......................,FALSE,Encierrototal,"",2010-01-16T18:08:14.000Z
109969785,"@pablovidalrojas @ElnuevoTrato El Piñerismo de nuevo provoca a la Ciudadanía; Pudo más la soberbia, la indolencia y el desprecio vs el dolor de los que más sufren los estragos sociales de la Pandemia... 
¡Chile no se merece esta tragedia!",1384668691539939329,2021-04-21T00:41:56.000Z,es,0,0,0,0,Kurt McGuire,"",FALSE,invictusKMcG,"",2010-01-30T22:06:09.000Z
1144794861717118976,@pablovidalrojas Ctm... pensé q eras eduard fuentes,1384705635426635787,2021-04-21T03:08:44.000Z,es,0,0,0,0,Aníbal,.,FALSE,Baal_alejandro,"",2019-06-29T02:28:59.000Z
1180855832,@pablovidalrojas @sebastianpinera Y vamos a firmar la acusación constitucional o afecta mucho la democracia?,1384668848973025280,2021-04-21T00:42:34.000Z,es,0,0,0,0,Seba Venegas,"PhD en Memes👨‍💻 Informático, Maipucino hace 25 años, Hijo del CAE, Humano de 🐱Nótt,🐱Sr Bigotes y 🐱Chirimoya. 
-Las opiniones vertidas acá son Personales-",FALSE,svenegas_cl,"",2013-02-15T02:08:42.000Z
1187957488848719873,"@pablovidalrojas https://t.co/eAl5F57eyc

Mire por eso Sebastián Piñera debió ser acusado constitución lamente los pacos intentando entrar un block por sonar sus ollas",1384719337269997576,2021-04-21T04:03:11.000Z,es,0,0,0,0,楓,"Hola💖
No me gusta las injusticias.
Defiendo a los niños, animales, y alas personas mayores.",FALSE,Amann86130009,"",2019-10-26T05:01:59.000Z
1187957488848719873,@pablovidalrojas Debieron haber acusado a Piñera desde mucho antes es incompetente 🙄,1384718607628783618,2021-04-21T04:00:17.000Z,es,0,0,0,0,楓,"Hola💖
No me gusta las injusticias.
Defiendo a los niños, animales, y alas personas mayores.",FALSE,Amann86130009,"",2019-10-26T05:01:59.000Z
1187957488848719873,@pablovidalrojas Debieron haberlo acusado desde antes 🙄,1384718474275086336,2021-04-21T03:59:45.000Z,es,0,0,0,0,楓,"Hola💖
No me gusta las injusticias.
Defiendo a los niños, animales, y alas personas mayores.",FALSE,Amann86130009,"",2019-10-26T05:01:59.000Z
1196486588479479809,"@pablovidalrojas Dejen de escribir, y ocupense de sacar a piñera de La Moneda dejen de hacer el loco, todos uds. Permitieron esto.",1384715753518153730,2021-04-21T03:48:57.000Z,es,0,0,2,0,Virginia Sáez Montecinos,Mi familia,FALSE,MontecinosSaez,"",2019-11-18T17:53:36.000Z
1197662182781132802,"@pablovidalrojas Arreglen la cagada que dejaste tú, el fa y la ex concertación con el acuerdo de noviembre. #AcusacionConstitucionalAPiñera",1384713057553760257,2021-04-21T03:38:14.000Z,es,0,0,0,0,Nombre,"Donante, no creo en Dios.
Si usted es fach@ o amarill@ le advierto que no dudaré en enviarl@ a la CSM.",FALSE,BackupSiApruebo,https://t.co/BJcejNNfsg,2019-11-21T23:45:15.000Z
1197662182781132802,@arielantonick @Chileokulto @sebastianpinera @gabrielboric Y el otro candidatillo de @pablovidalrojas,1384668240413134848,2021-04-21T00:40:09.000Z,es,1,1,5,0,Nombre,"Donante, no creo en Dios.
Si usted es fach@ o amarill@ le advierto que no dudaré en enviarl@ a la CSM.",FALSE,BackupSiApruebo,https://t.co/BJcejNNfsg,2019-11-21T23:45:15.000Z
1197662182781132802,"@arielantonick @Chileokulto @sebastianpinera @gabrielboric @pablovidalrojas Uno es de pseudo izquierda que quiere negociar y sentarse con la derecha que ha matado al país, el otro un pseudo ""centro izquierda"" que solamente lo eligieron por los lentes porque es ""distinto""",1384668973921357825,2021-04-21T00:43:03.000Z,es,1,0,1,0,Nombre,"Donante, no creo en Dios.
Si usted es fach@ o amarill@ le advierto que no dudaré en enviarl@ a la CSM.",FALSE,BackupSiApruebo,https://t.co/BJcejNNfsg,2019-11-21T23:45:15.000Z
1220067218173710337,@pablovidalrojas @sebastianpinera #AcusacionConstitucionalAPiñera,1384656184943206401,2021-04-20T23:52:14.000Z,und,0,0,0,0,Maximiliano,"Maximiliano montes, san Beka y antipiñerista",FALSE,Maximil28823318,"",2020-01-22T19:34:41.000Z
1226594142169550848,@pablovidalrojas por su resplandeciente color amarillo...,1384708179314020352,2021-04-21T03:18:51.000Z,es,0,0,0,0,Paralelepipedo,"",FALSE,lindaputavida,"",2020-02-09T19:50:24.000Z
1226928466601357312,@pablovidalrojas @sebastianpinera Oye te uniste y te cagoneaste con la acusación constitucional o no https://t.co/JlfrkQKN4j,1384654460274761730,2021-04-20T23:45:23.000Z,es,0,0,1,0,Alexis_sebastian,En este mundo de sombra y de luz la verdad se logra ocultar pero siempre suele llegar alguien que no la deja de buscar... APRUEBO+CC,FALSE,Pipesebastian3,"",2020-02-10T17:58:50.000Z
1237556434868613122,@pablovidalrojas Eres una vergüenza hablas mucho pero después votas junto a la derecha economíca..,1384717304722718720,2021-04-21T03:55:06.000Z,es,0,0,2,0,La Lucha Continúa contra el Rico y el poderoso,Contra el Rico y el poderoso,FALSE,EstacionSin,"",2020-03-11T01:50:32.000Z
1239684630137184261,@pablovidalrojas @sebastianpinera Y si el tercer retiro se rechaza... ¿que harán? ... no alcancé a leer cuando lanzaste un poco de coraje ... ¿o no pasó?...,1384655155547803650,2021-04-20T23:48:09.000Z,es,0,0,1,0,Trovich,"Observador social con opinión profana, amante del ajedrez y muy lejos de la limitante cordura ...",FALSE,Trovich5,"",2020-03-16T22:47:14.000Z
1244278318045765633,@pablovidalrojas @sebastianpinera Pablito en que comuna nos juntamos a protestar ? Las condes Vitacura o lo barnechea avisame pls,1384654593989152768,2021-04-20T23:45:55.000Z,es,0,0,0,0,Margaret Thatcher,Conservadora,FALSE,Derecha2020,"",2020-03-29T15:00:51.000Z
1245909850430865409,"@pablovidalrojas Jajajajajaj, claro. Que sea valorada significa que es buena🤡🤡",1384713296381726720,2021-04-21T03:39:11.000Z,es,0,1,5,0,Benjamín,vengo a relajarme no molesten,FALSE,Bnjmin__,"",2020-04-03T03:03:59.000Z
1245909850430865409,@jpcbvm @pablovidalrojas Ahí se ve que su plan de gobierno va a estar basado en la encuesta Criteria.,1384714416806039553,2021-04-21T03:43:38.000Z,es,0,1,0,0,Benjamín,vengo a relajarme no molesten,FALSE,Bnjmin__,"",2020-04-03T03:03:59.000Z
1261795930589859858,@pablovidalrojas Y qué harán uds los honorables para q el gobierno entoenda? No les pagamos para q solo reclamen por la RRSS,1384716483390066688,2021-04-21T03:51:51.000Z,es,0,0,0,0,Gimena Silaba M,"#Apruebo, Sueño con un Chile equitativo.",FALSE,papillon5133,"",2020-05-16T23:09:42.000Z
1261795930589859858,@pablovidalrojas @sebastianpinera Y qué pasa con el gas honorable?😳,1384663943571034112,2021-04-21T00:23:04.000Z,es,0,0,0,0,Gimena Silaba M,"#Apruebo, Sueño con un Chile equitativo.",FALSE,papillon5133,"",2020-05-16T23:09:42.000Z
12685642,@pablovidalrojas Ud no entienden aun... son los q menos aprobacion social tienen y actuan predicando con tula en mano... ya les va a llegar tb...,1384716070594940929,2021-04-21T03:50:12.000Z,es,0,0,0,0,cocoloco,#quesevayantodos,FALSE,cocolocochile,"",2008-01-25T15:18:48.000Z
1281694600520962063,"@BackupSiApruebo @Chileokulto @sebastianpinera @gabrielboric @pablovidalrojas Esos 2 perros nunca más en la política, nunca más al congreso.",1384668503639212032,2021-04-21T00:41:11.000Z,es,0,1,1,0,Antonick (coldplay-parachutes),Anti facherio.,FALSE,arielantonick,"",2020-07-10T20:59:54.000Z
1287577110136139776,"@pablovidalrojas El que no has entendido nada eres tu, concerta camuflado y vendido a Piñera.",1384713730131378176,2021-04-21T03:40:54.000Z,es,0,0,2,0,Vania Mery,"",FALSE,vania_mery,"",2020-07-27T02:34:49.000Z
1291618954541228038,@pablovidalrojas No + CUARENTENAS TOTALITARIAS,1384748099453734912,2021-04-21T05:57:28.000Z,es,0,0,0,0,El_apolo,ChileZelandia 🇳🇿 V/S ChileZuela🇻🇪,FALSE,AbanderadoNo,"",2020-08-07T06:15:49.000Z
1304583469952053248,"@pablovidalrojas habla muy mal de los diputados que lo único que se les ocurra sea financiar la crisis con los ahorros de los trabajadores, no es la medida más valorada por la gente, es la más cómoda para clase política que es muy distinto",1384714352679432194,2021-04-21T03:43:23.000Z,es,0,0,1,0,Claudia Vitacurie #Apruebo,"Liberté, Égalité, Fraternité  , Civil Industrial,  🤡🦊🍀🚀Opinante , Independiente por la libertad de expresión ,  . Gracias, gracias, gracias vida",FALSE,ClaudiaRodHoz,"",2020-09-12T00:52:16.000Z
1315630797924298753,"@pablovidalrojas Hace falta otro estallido , ya estas ratas no dieron el ancho por ningún lado",1384713035672080384,2021-04-21T03:38:09.000Z,es,0,0,0,0,Javier M,escéptico,FALSE,neofreudiano,"",2020-10-12T12:30:20.000Z
1315630797924298753,@pablovidalrojas Se acabó la paciencia ... ojalá quede la caga misma #ParoNacional #EstallidoDeRatas,1384712918613254146,2021-04-21T03:37:41.000Z,es,0,0,3,0,Javier M,escéptico,FALSE,neofreudiano,"",2020-10-12T12:30:20.000Z
1329493992015335426,"@pablovidalrojas @ElnuevoTrato Y porqué no partes rebajando tu sueldo millonario 30 millones mensuales 
Payasos!!!!!!",1384655380299624449,2021-04-20T23:49:02.000Z,es,0,0,0,0,Rodolfo,"",FALSE,Rodolfo87299598,"",2020-11-19T18:37:43.000Z
1329493992015335426,@pablovidalrojas Para que entiendas algo !!!!! https://t.co/TTip7zb6Db,1384715788087611392,2021-04-21T03:49:05.000Z,es,0,0,0,0,Rodolfo,"",FALSE,Rodolfo87299598,"",2020-11-19T18:37:43.000Z
1329493992015335426,@pablovidalrojas @sebastianpinera Payaso !!! https://t.co/WadNzD4TOM,1384654338652508160,2021-04-20T23:44:54.000Z,tl,0,0,0,0,Rodolfo,"",FALSE,Rodolfo87299598,"",2020-11-19T18:37:43.000Z
1348376739349753859,@DanPeralta79 @24HorasTVN @danieljadue @Muletjaime @gabrielboric @ximerincon @paulanarvaezo @PamJiles @HeraldoMunoz @pablovidalrojas @marcelodiazd @marcoporchile PATÉTICOS !!!!,1384697733248864256,2021-04-21T02:37:20.000Z,es,0,0,0,0,Cecilia Muñoz,Me gusta la política y busco un hombre inteligente y atractivo.,FALSE,Cecilia19158441,"",2021-01-10T21:11:07.000Z
1354624697162473472,"@pablovidalrojas @sebastianpinera tu amigo boric y jackson , salvaron a piñera el 15 de noviembre y ustedes votaron a favor de la represiva ley anti-barricadas , ahora alzas la voz  pero cuando mas los necesitamos se ""estaban reventando las espinillas"" tu compadre NO TIENES NADA QUE PERDER NOSOTROS SI",1384740471466074112,2021-04-21T05:27:10.000Z,es,0,0,0,0,Cristian lillo,"Ateo , ex-evangélico (nivel pastor soto) , Anti-Neoliberal y devoto del 18 de Octubre el día que Chile Despertó . Partidario de Daniel Jadue 2022 .",FALSE,Cristia74640596,"",2021-01-28T02:58:59.000Z
1357102672596369409,@Mr_Fahrenheit98 @Mxrtinignxcios jajaja @pablovidalrojas,1384736085020921856,2021-04-21T05:09:44.000Z,es,0,0,0,0,Ignacio Osccar,"Hijo de profesora e hincha de Cobreloa | Pienso con la izquierda, escribo con la derecha | Actualmente en @derechouah y aporto en @esclotarioblest",FALSE,os_ccar,"",2021-02-03T23:04:33.000Z
1358238842168483847,@pablovidalrojas Culpa del famoso acuerdo qlo q ustedes corrieron a firmar,1384713523419287552,2021-04-21T03:40:05.000Z,es,0,0,0,0,Camila #JaduePresidente,Ciudadana responsable,FALSE,NaimCamila,"",2021-02-07T02:19:41.000Z
1367216259813752832,@camila_vallejo @KarolCariola @GiorgioJackson @pablovidalrojas @ncastilo @paulanarvaezo @gonzalowinter @MaiteOrsini https://t.co/KcrKKjsE4t,1384695052165914625,2021-04-21T02:26:41.000Z,und,0,0,1,0,"JUAN anticomunismo, antiprogre, antiayer💚💚,",no,FALSE,Jotajotadepre,"",2021-03-03T20:52:49.000Z
1367216259813752832,#EstallidoDeRatas #Sobran100Parlamentarios @GiorgioJackson @gabrielboric @camila_vallejo @KarolCariola @ncastilo @gonzalowinter @pablovidalrojas,1384680972000628743,2021-04-21T01:30:44.000Z,und,1,0,0,0,"JUAN anticomunismo, antiprogre, antiayer💚💚,",no,FALSE,Jotajotadepre,"",2021-03-03T20:52:49.000Z
1380353489344286721,@pablovidalrojas Honorable deputados Piñera esta jugando con la vida de un país yo tengo vecinos que se an muerto la salud mental los está matando Piñera es un jenosida esta matando a un país deben hacer una acusación contitucional el esta jugando con la dicnidad de la jente,1384668815443644425,2021-04-21T00:42:26.000Z,es,0,0,0,0,Pedro,Mi hijo,FALSE,Pedro23548843,"",2021-04-09T02:55:22.000Z
1382923664170029057,NO TENEMOS OPOSICIÓN !!!! CADA UNO MATA SU PIOJO @gabrielboric @GiorgioJackson @camila_vallejo @KarolCariola @gonzalowinter @pablovidalrojas @PamJiles @ProvosteYasna @ximerincon @guillier @labeasanchez @mariseka FUERA PIÑERA YA !!!!,1384706788067586053,2021-04-21T03:13:19.000Z,es,0,0,0,0,alesis,"Chileno , con esperanza que este país sea de los ciudadanos y no de los ricos y mafiosos. FUERA PIÑERA LADRÓN Y VIOLADOR DE DDHH. Sígueme y te sigo",FALSE,alesiskalpo,"",2021-04-16T05:08:15.000Z
1383452072897499152,"@pablovidalrojas 
@vidalvocero 

Donde está la democracia de la cual nos jactamos tanto, si por un presidente indolente y egoísta se ve empeñado algo que un gran porcentaje de la población apoya. https://t.co/cJaHobbKGv",1384697089226166276,2021-04-21T02:34:47.000Z,es,0,0,0,0,Gonzalo Z.,Asesor Judicial,FALSE,Gonzalo59988206,"",2021-04-17T16:08:11.000Z
1384592508848648199,@pablovidalrojas @sebastianpinera Llama a quemar el pais denuevo ctmmm!!!!,1384656052042485761,2021-04-20T23:51:43.000Z,es,0,0,0,0,El Pitu,"autonomo, feliz y sentido.",FALSE,ElPitu51467586,"",2021-04-20T19:39:23.000Z
145777376,@pablovidalrojas @sebastianpinera Pero que hacemos Diputado Vidal,1384660618595164163,2021-04-21T00:09:51.000Z,es,0,0,0,0,luis manuel,Estudio en la Universidad de Tarapaca,FALSE,lmna,"",2010-05-19T21:20:20.000Z
1463713873,@gabrielboric @danieljadue @PamJiles @ProvosteYasna @RenatoGarinG @MiguelCrispiS @ncastilo @Mayafernandeza @marcos_ilabaca @gonzalowinter @KarolCariola @camila_vallejo @pablovidalrojas @Muletjaime @GiorgioJackson @KarimBianchi https://t.co/1yrn8VWLYK,1384673979626102784,2021-04-21T01:02:57.000Z,und,0,0,0,0,Rodrigo Cárcamo H,"",FALSE,rod_icasa,"",2013-05-28T03:04:51.000Z
151164058,"@pablovidalrojas 
SATANAS. EN
    P E R S O N A
     COMPARTIR https://t.co/i1TRelhD7s",1384676064912412678,2021-04-21T01:11:14.000Z,es,0,0,0,0,GUILLERMO MORALES JI,"",FALSE,esdx,"",2010-06-02T19:24:40.000Z
